,PM2.5(µg/m3),PM10_mask,Temp(C),WindDir,Wind Speed(km/h)
2018-10-15 16:00:00,21.2,0.0,32.9,105,4
2018-10-15 17:00:00,19.9,0.0,32.9,105,4
2018-10-15 18:00:00,16.3,0.0,32.9,105,4
2018-10-15 19:00:00,15.4,0.0,30.2,65,6
2018-10-15 20:00:00,17.6,0.0,30.2,65,6
2018-10-15 21:00:00,16.6,0.0,30.2,65,6
2018-10-15 22:00:00,19.0,0.0,29.6,95,11
2018-10-15 23:00:00,21.9,0.0,29.6,95,11
2018-10-16 00:00:00,21.0,0.0,29.6,95,11
2018-10-16 01:00:00,18.0,0.0,29.0,105,15
2018-10-16 02:00:00,15.7,0.0,29.0,105,15
2018-10-16 03:00:00,15.7,0.0,29.0,105,15
2018-10-16 04:00:00,16.3,0.0,28.0,125,16
2018-10-16 05:00:00,16.8,0.0,28.0,125,16
2018-10-16 06:00:00,19.4,0.0,28.0,125,16
2018-10-16 07:00:00,19.9,0.0,28.6,125,16
2018-10-16 08:00:00,18.7,0.0,28.6,125,16
2018-10-16 09:00:00,20.0,0.0,28.6,125,16
2018-10-16 10:00:00,17.7,0.0,31.3,140,14
2018-10-16 11:00:00,20.5,0.0,31.3,140,14
2018-10-16 12:00:00,19.3,0.0,31.3,140,14
2018-10-16 13:00:00,18.4,0.0,32.8,170,10
2018-10-16 14:00:00,16.4,0.0,32.8,170,10
2018-10-16 15:00:00,19.1,0.0,32.8,170,10
2018-10-16 16:00:00,12.1,0.0,32.4,190,10
2018-10-16 17:00:00,13.7,0.0,32.4,190,10
2018-10-16 18:00:00,14.9,0.0,32.4,190,10
2018-10-16 19:00:00,16.0,0.0,30.5,220,11
2018-10-16 20:00:00,17.0,0.0,30.5,220,11
2018-10-16 21:00:00,17.5,0.0,30.5,220,11
2018-10-16 22:00:00,19.0,0.0,29.6,225,13
2018-10-16 23:00:00,20.6,0.0,29.6,225,13
2018-10-17 00:00:00,16.1,0.0,29.6,225,13
2018-10-17 01:00:00,14.5,0.0,29.1,210,19
2018-10-17 02:00:00,12.4,0.0,29.1,210,19
2018-10-17 03:00:00,11.1,0.0,29.1,210,19
2018-10-17 04:00:00,12.6,0.0,28.4,220,15
2018-10-17 05:00:00,13.5,0.0,28.4,220,15
2018-10-17 06:00:00,13.6,0.0,28.4,220,15
2018-10-17 07:00:00,14.2,0.0,29.0,215,10
2018-10-17 08:00:00,15.8,0.0,29.0,215,10
2018-10-17 09:00:00,20.4,0.0,29.0,215,10
2018-10-17 10:00:00,20.4,0.0,31.8,225,11
2018-10-17 11:00:00,20.4,0.0,31.8,225,11
2018-10-17 12:00:00,20.2,0.0,31.8,225,11
2018-10-17 13:00:00,19.5,0.0,33.0,250,7
2018-10-17 14:00:00,19.6,0.0,33.0,250,7
2018-10-17 15:00:00,22.9,0.0,33.0,250,7
2018-10-17 16:00:00,20.4,0.0,33.3,245,6
2018-10-17 17:00:00,23.0,0.0,33.3,245,6
2018-10-17 18:00:00,18.9,0.0,33.3,245,6
2018-10-17 19:00:00,24.5,0.0,31.0,285,2
2018-10-17 20:00:00,26.5,0.0,31.0,285,2
2018-10-17 21:00:00,28.3,0.0,31.0,285,2
2018-10-17 22:00:00,29.7,0.0,30.1,310,8
2018-10-17 23:00:00,26.6,0.0,30.1,310,8
2018-10-18 00:00:00,21.0,0.0,30.1,310,8
2018-10-18 01:00:00,16.2,0.0,29.6,320,2
2018-10-18 02:00:00,14.1,0.0,29.6,320,2
2018-10-18 03:00:00,11.4,0.0,29.6,320,2
2018-10-18 04:00:00,10.9,0.0,28.4,260,2
2018-10-18 05:00:00,12.6,0.0,28.4,260,2
2018-10-18 06:00:00,15.7,0.0,28.4,260,2
2018-10-18 07:00:00,15.6,0.0,28.3,300,8
2018-10-18 08:00:00,16.5,0.0,28.3,300,8
2018-10-18 09:00:00,19.1,0.0,28.3,300,8
2018-10-18 10:00:00,19.9,0.0,31.6,315,8
2018-10-18 11:00:00,15.3,0.0,31.6,315,8
2018-10-18 12:00:00,17.3,0.0,31.6,315,8
2018-10-18 13:00:00,17.1,0.0,34.3,355,5
2018-10-18 14:00:00,16.4,0.0,34.3,355,5
2018-10-18 15:00:00,19.1,0.0,34.3,355,5
2018-10-18 16:00:00,18.3,0.0,34.1,350,4
2018-10-18 17:00:00,18.3,0.0,34.1,350,4
2018-10-18 18:00:00,14.3,0.0,34.1,350,4
2018-10-18 19:00:00,16.3,0.0,30.9,340,1
2018-10-18 20:00:00,24.4,0.0,30.9,340,1
2018-10-18 21:00:00,25.2,0.0,30.9,340,1
2018-10-18 22:00:00,26.2,0.0,29.8,285,8
2018-10-18 23:00:00,29.4,0.0,29.8,285,8
2018-10-19 00:00:00,29.7,0.0,29.8,285,8
2018-10-19 01:00:00,28.2,0.0,29.1,35,6
2018-10-19 02:00:00,34.0,0.0,29.1,35,6
2018-10-19 03:00:00,29.5,0.0,29.1,35,6
2018-10-19 04:00:00,27.7,0.0,28.2,50,11
2018-10-19 05:00:00,24.4,0.0,28.2,50,11
2018-10-19 06:00:00,23.9,0.0,28.2,50,11
2018-10-19 07:00:00,19.4,0.0,28.3,50,14
2018-10-19 08:00:00,16.9,0.0,28.3,50,14
2018-10-19 09:00:00,18.9,0.0,28.3,50,14
2018-10-19 10:00:00,18.0,0.0,31.2,60,19
2018-10-19 11:00:00,22.4,0.0,31.2,60,19
2018-10-19 12:00:00,21.1,0.0,31.2,60,19
2018-10-19 13:00:00,21.5,0.0,32.8,65,12
2018-10-19 14:00:00,21.6,0.0,32.8,65,12
2018-10-19 15:00:00,25.7,0.0,32.8,65,12
2018-10-19 16:00:00,24.1,0.0,33.0,65,11
2018-10-19 17:00:00,22.6,0.0,33.0,65,11
2018-10-19 18:00:00,23.3,0.0,33.0,65,11
2018-10-19 19:00:00,29.4,0.0,30.8,60,15
2018-10-19 20:00:00,31.1,0.0,30.8,60,15
2018-10-19 21:00:00,31.9,0.0,30.8,60,15
2018-10-19 22:00:00,36.0,0.0,29.7,70,18
2018-10-19 23:00:00,37.4,0.0,29.7,70,18
2018-10-20 00:00:00,38.0,0.0,29.7,70,18
2018-10-20 01:00:00,37.1,0.0,28.5,75,21
2018-10-20 02:00:00,36.3,0.0,28.5,75,21
2018-10-20 03:00:00,35.0,0.0,28.5,75,21
2018-10-20 04:00:00,39.4,0.0,28.1,80,26
2018-10-20 05:00:00,37.8,0.0,28.1,80,26
2018-10-20 06:00:00,34.2,0.0,28.1,80,26
2018-10-20 07:00:00,31.9,0.0,27.8,80,27
2018-10-20 08:00:00,34.2,0.0,27.8,80,27
2018-10-20 09:00:00,33.1,0.0,27.8,80,27
2018-10-20 10:00:00,28.8,0.0,27.3,65,28
2018-10-20 11:00:00,26.9,0.0,27.3,65,28
2018-10-20 12:00:00,28.5,0.0,27.3,65,28
2018-10-20 13:00:00,26.7,0.0,30.6,70,21
2018-10-20 14:00:00,28.9,0.0,30.6,70,21
2018-10-20 15:00:00,28.1,0.0,30.6,70,21
2018-10-20 16:00:00,23.3,0.0,29.8,65,26
2018-10-20 17:00:00,23.3,0.0,29.8,65,26
2018-10-20 18:00:00,18.1,0.0,29.8,65,26
2018-10-20 19:00:00,20.5,0.0,27.2,110,40
2018-10-20 20:00:00,22.1,0.0,27.2,110,40
2018-10-20 21:00:00,21.0,0.0,27.2,110,40
2018-10-20 22:00:00,19.7,0.0,26.8,125,39
2018-10-20 23:00:00,16.4,0.0,26.8,125,39
2018-10-21 00:00:00,16.5,0.0,26.8,125,39
2018-10-21 01:00:00,14.3,0.0,26.6,130,34
2018-10-21 02:00:00,12.8,0.0,26.6,130,34
2018-10-21 03:00:00,15.4,0.0,26.6,130,34
2018-10-21 04:00:00,13.7,0.0,26.2,130,34
2018-10-21 05:00:00,12.5,0.0,26.2,130,34
2018-10-21 06:00:00,10.1,0.0,26.2,130,34
2018-10-21 07:00:00,11.6,0.0,26.7,165,36
2018-10-21 08:00:00,14.6,0.0,26.7,165,36
2018-10-21 09:00:00,14.7,0.0,26.7,165,36
2018-10-21 10:00:00,16.5,0.0,30.0,170,32
2018-10-21 11:00:00,18.0,0.0,30.0,170,32
2018-10-21 12:00:00,18.3,0.0,30.0,170,32
2018-10-21 13:00:00,18.9,0.0,31.1,170,32
2018-10-21 14:00:00,17.0,0.0,31.1,170,32
2018-10-21 15:00:00,14.5,0.0,31.1,170,32
2018-10-21 16:00:00,11.5,0.0,30.7,180,34
2018-10-21 17:00:00,10.3,0.0,30.7,180,34
2018-10-21 18:00:00,9.8,0.0,30.7,180,34
2018-10-21 19:00:00,11.4,0.0,28.1,180,28
2018-10-21 20:00:00,14.1,0.0,28.1,180,28
2018-10-21 21:00:00,22.2,0.0,28.1,180,28
2018-10-21 22:00:00,22.4,0.0,27.8,195,20
2018-10-21 23:00:00,18.9,0.0,27.8,195,20
2018-10-22 00:00:00,17.2,0.0,27.8,195,20
2018-10-22 01:00:00,15.7,0.0,27.2,180,17
2018-10-22 02:00:00,14.2,0.0,27.2,180,17
2018-10-22 03:00:00,13.5,0.0,27.2,180,17
2018-10-22 04:00:00,13.1,0.0,26.7,170,17
2018-10-22 05:00:00,13.1,0.0,26.7,170,17
2018-10-22 06:00:00,13.5,0.0,26.7,170,17
2018-10-22 07:00:00,13.3,0.0,27.3,170,21
2018-10-22 08:00:00,15.2,0.0,27.3,170,21
2018-10-22 09:00:00,18.5,0.0,27.3,170,21
2018-10-22 10:00:00,18.3,0.0,30.2,165,20
2018-10-22 11:00:00,17.6,0.0,30.2,165,20
2018-10-22 12:00:00,17.5,0.0,30.2,165,20
2018-10-22 13:00:00,16.8,0.0,32.2,175,14
2018-10-22 14:00:00,15.2,0.0,32.2,175,14
2018-10-22 15:00:00,16.7,0.0,32.2,175,14
2018-10-22 16:00:00,13.0,0.0,31.9,180,14
2018-10-22 17:00:00,13.9,0.0,31.9,180,14
2018-10-22 18:00:00,14.0,0.0,31.9,180,14
2018-10-22 19:00:00,13.4,0.0,29.7,160,11
2018-10-22 20:00:00,14.6,0.0,29.7,160,11
2018-10-22 21:00:00,15.8,0.0,29.7,160,11
2018-10-22 22:00:00,16.9,0.0,29.2,160,11
2018-10-22 23:00:00,21.2,0.0,29.2,160,11
2018-10-23 00:00:00,20.7,0.0,29.2,160,11
2018-10-23 01:00:00,20.5,0.0,28.4,130,13
2018-10-23 02:00:00,21.1,0.0,28.4,130,13
2018-10-23 03:00:00,17.0,0.0,28.4,130,13
2018-10-23 04:00:00,23.9,0.0,27.4,125,16
2018-10-23 05:00:00,17.8,0.0,27.4,125,16
2018-10-23 06:00:00,17.8,0.0,27.4,125,16
2018-10-23 07:00:00,12.4,0.0,27.4,125,20
2018-10-23 08:00:00,12.1,0.0,27.4,125,20
2018-10-23 09:00:00,12.3,0.0,27.4,125,20
2018-10-23 10:00:00,12.6,0.0,29.6,130,19
2018-10-23 11:00:00,15.1,0.0,29.6,130,19
2018-10-23 12:00:00,17.9,0.0,29.6,130,19
2018-10-23 13:00:00,19.3,0.0,32.1,145,10
2018-10-23 14:00:00,16.1,0.0,32.1,145,10
2018-10-23 15:00:00,17.3,0.0,32.1,145,10
2018-10-23 16:00:00,16.9,0.0,32.6,165,8
2018-10-23 17:00:00,16.9,0.0,32.6,165,8
2018-10-23 18:00:00,17.1,0.0,32.6,165,8
2018-10-23 19:00:00,18.4,0.0,29.9,145,9
2018-10-23 20:00:00,25.2,0.0,29.9,145,9
2018-10-23 21:00:00,26.9,0.0,29.9,145,9
2018-10-23 22:00:00,29.0,0.0,29.3,140,13
2018-10-23 23:00:00,31.4,0.0,29.3,140,13
2018-10-24 00:00:00,33.4,0.0,29.3,140,13
2018-10-24 01:00:00,33.6,0.0,28.5,150,5
2018-10-24 02:00:00,34.0,0.0,28.5,150,5
2018-10-24 03:00:00,26.4,0.0,28.5,150,5
2018-10-24 04:00:00,26.3,0.0,27.7,90,9
2018-10-24 05:00:00,27.3,0.0,27.7,90,9
2018-10-24 06:00:00,17.4,0.0,27.7,90,9
2018-10-24 07:00:00,12.5,0.0,27.7,100,18
2018-10-24 08:00:00,15.7,0.0,27.7,100,18
2018-10-24 09:00:00,21.1,0.0,27.7,100,18
2018-10-24 10:00:00,21.4,0.0,30.2,110,22
2018-10-24 11:00:00,23.8,0.0,30.2,110,22
2018-10-24 12:00:00,21.4,0.0,30.2,110,22
2018-10-24 13:00:00,20.2,0.0,30.9,100,19
2018-10-24 14:00:00,19.4,0.0,30.9,100,19
2018-10-24 15:00:00,17.7,0.0,30.9,100,19
2018-10-24 16:00:00,17.5,0.0,31.8,105,19
2018-10-24 17:00:00,17.9,0.0,31.8,105,19
2018-10-24 18:00:00,20.0,0.0,31.8,105,19
2018-10-24 19:00:00,17.6,0.0,29.6,115,21
2018-10-24 20:00:00,22.85,0.0,29.6,115,21
2018-10-24 21:00:00,28.1,0.0,29.6,115,21
2018-10-24 22:00:00,30.0,0.0,28.9,115,27
2018-10-24 23:00:00,28.9,0.0,28.9,115,27
2018-10-25 00:00:00,31.9,0.0,28.9,115,27
2018-10-25 01:00:00,36.0,0.0,27.7,115,29
2018-10-25 02:00:00,36.1,0.0,27.7,115,29
2018-10-25 03:00:00,35.6,0.0,27.7,115,29
2018-10-25 04:00:00,33.1,0.0,26.9,110,30
2018-10-25 05:00:00,30.8,0.0,26.9,110,30
2018-10-25 06:00:00,32.1,0.0,26.9,110,30
2018-10-25 07:00:00,35.3,0.0,27.2,110,32
2018-10-25 08:00:00,36.6,0.0,27.2,110,32
2018-10-25 09:00:00,36.4,0.0,27.2,110,32
2018-10-25 10:00:00,38.6,0.0,30.4,110,35
2018-10-25 11:00:00,40.0,0.0,30.4,110,35
2018-10-25 12:00:00,36.1,0.0,30.4,110,35
2018-10-25 13:00:00,29.1,0.0,32.7,120,21
2018-10-25 14:00:00,23.2,0.0,32.7,120,21
2018-10-25 15:00:00,18.8,0.0,32.7,120,21
2018-10-25 16:00:00,17.9,0.0,32.4,120,16
2018-10-25 17:00:00,19.3,0.0,32.4,120,16
2018-10-25 18:00:00,19.1,0.0,32.4,120,16
2018-10-25 19:00:00,21.8,0.0,29.9,100,28
2018-10-25 20:00:00,23.5,0.0,29.9,100,28
2018-10-25 21:00:00,25.2,0.0,29.9,100,28
2018-10-25 22:00:00,30.1,0.0,28.9,100,32
2018-10-25 23:00:00,32.5,0.0,28.9,100,32
2018-10-26 00:00:00,34.0,0.0,28.9,100,32
2018-10-26 01:00:00,35.5,0.0,27.9,95,31
2018-10-26 02:00:00,34.8,0.0,27.9,95,31
2018-10-26 03:00:00,33.9,0.0,27.9,95,31
2018-10-26 04:00:00,34.0,0.0,27.1,85,30
2018-10-26 05:00:00,30.5,0.0,27.1,85,30
2018-10-26 06:00:00,33.7,0.0,27.1,85,30
2018-10-26 07:00:00,34.150000000000006,0.0,27.4,85,31
2018-10-26 08:00:00,34.6,0.0,27.4,85,31
2018-10-26 09:00:00,34.0,0.0,27.4,85,31
2018-10-26 10:00:00,31.9,0.0,31.1,85,28
2018-10-26 11:00:00,24.1,0.0,31.1,85,28
2018-10-26 12:00:00,18.1,0.0,31.1,85,28
2018-10-26 13:00:00,17.3,0.0,33.7,90,19
2018-10-26 14:00:00,14.4,0.0,33.7,90,19
2018-10-26 15:00:00,15.9,0.0,33.7,90,19
2018-10-26 16:00:00,14.5,0.0,32.7,95,16
2018-10-26 17:00:00,13.1,0.0,32.7,95,16
2018-10-26 18:00:00,19.0,0.0,32.7,95,16
2018-10-26 19:00:00,20.9,0.0,30.0,85,25
2018-10-26 20:00:00,22.0,0.0,30.0,85,25
2018-10-26 21:00:00,29.1,0.0,30.0,85,25
2018-10-26 22:00:00,21.2,0.0,29.2,75,30
2018-10-26 23:00:00,20.6,0.0,29.2,75,30
2018-10-27 00:00:00,23.8,0.0,29.2,75,30
2018-10-27 01:00:00,28.3,0.0,28.6,65,27
2018-10-27 02:00:00,27.5,0.0,28.6,65,27
2018-10-27 03:00:00,24.9,0.0,28.6,65,27
2018-10-27 04:00:00,22.9,0.0,27.8,65,29
2018-10-27 05:00:00,21.2,0.0,27.8,65,29
2018-10-27 06:00:00,21.0,0.0,27.8,65,29
2018-10-27 07:00:00,28.0,0.0,28.0,80,33
2018-10-27 08:00:00,25.2,0.0,28.0,80,33
2018-10-27 09:00:00,32.9,0.0,28.0,80,33
2018-10-27 10:00:00,32.2,0.0,31.4,85,31
2018-10-27 11:00:00,29.3,0.0,31.4,85,31
2018-10-27 12:00:00,29.7,0.0,31.4,85,31
2018-10-27 13:00:00,29.4,0.0,33.6,90,20
2018-10-27 14:00:00,25.8,0.0,33.6,90,20
2018-10-27 15:00:00,21.0,0.0,33.6,90,20
2018-10-27 16:00:00,19.8,0.0,32.6,85,19
2018-10-27 17:00:00,14.8,0.0,32.6,85,19
2018-10-27 18:00:00,15.1,0.0,32.6,85,19
2018-10-27 19:00:00,13.9,0.0,29.7,75,23
2018-10-27 20:00:00,14.0,0.0,29.7,75,23
2018-10-27 21:00:00,19.3,0.0,29.7,75,23
2018-10-27 22:00:00,23.9,0.0,28.9,70,30
2018-10-27 23:00:00,27.7,0.0,28.9,70,30
2018-10-28 00:00:00,28.1,0.0,28.9,70,30
2018-10-28 01:00:00,23.0,0.0,28.0,70,26
2018-10-28 02:00:00,20.2,0.0,28.0,70,26
2018-10-28 03:00:00,17.5,0.0,28.0,70,26
2018-10-28 04:00:00,14.6,0.0,27.1,65,25
2018-10-28 05:00:00,14.9,0.0,27.1,65,25
2018-10-28 06:00:00,16.9,0.0,27.1,65,25
2018-10-28 07:00:00,19.3,0.0,27.2,75,22
2018-10-28 08:00:00,19.9,0.0,27.2,75,22
2018-10-28 09:00:00,22.6,0.0,27.2,75,22
2018-10-28 10:00:00,25.05,0.0,30.5,80,25
2018-10-28 11:00:00,27.5,0.0,30.5,80,25
2018-10-28 12:00:00,25.2,0.0,30.5,80,25
2018-10-28 13:00:00,22.0,0.0,33.1,70,20
2018-10-28 14:00:00,19.2,0.0,33.1,70,20
2018-10-28 15:00:00,16.1,0.0,33.1,70,20
2018-10-28 16:00:00,15.3,0.0,32.9,65,17
2018-10-28 17:00:00,15.0,0.0,32.9,65,17
2018-10-28 18:00:00,12.3,0.0,32.9,65,17
2018-10-28 19:00:00,14.0,0.0,30.2,55,22
2018-10-28 20:00:00,15.8,0.0,30.2,55,22
2018-10-28 21:00:00,18.3,0.0,30.2,55,22
2018-10-28 22:00:00,20.0,0.0,29.1,65,26
2018-10-28 23:00:00,22.7,0.0,29.1,65,26
2018-10-29 00:00:00,24.7,0.0,29.1,65,26
2018-10-29 01:00:00,22.9,0.0,28.1,75,35
2018-10-29 02:00:00,23.2,0.0,28.1,75,35
2018-10-29 03:00:00,25.1,0.0,28.1,75,35
2018-10-29 04:00:00,23.1,0.0,27.4,70,25
2018-10-29 05:00:00,23.2,0.0,27.4,70,25
2018-10-29 06:00:00,23.8,0.0,27.4,70,25
2018-10-29 07:00:00,27.6,0.0,27.3,60,19
2018-10-29 08:00:00,30.9,0.0,27.3,60,19
2018-10-29 09:00:00,35.5,0.0,27.3,60,19
2018-10-29 10:00:00,37.2,0.0,30.4,75,21
2018-10-29 11:00:00,33.35,0.0,30.4,75,21
2018-10-29 12:00:00,29.5,0.0,30.4,75,21
2018-10-29 13:00:00,25.1,0.0,33.1,65,15
2018-10-29 14:00:00,23.1,0.0,33.1,65,15
2018-10-29 15:00:00,21.1,0.0,33.1,65,15
2018-10-29 16:00:00,18.8,0.0,32.5,75,13
2018-10-29 17:00:00,18.4,0.0,32.5,75,13
2018-10-29 18:00:00,19.3,0.0,32.5,75,13
2018-10-29 19:00:00,22.2,0.0,29.8,50,19
2018-10-29 20:00:00,22.9,0.0,29.8,50,19
2018-10-29 21:00:00,22.0,0.0,29.8,50,19
2018-10-29 22:00:00,24.3,0.0,29.0,60,33
2018-10-29 23:00:00,27.2,0.0,29.0,60,33
2018-10-30 00:00:00,27.9,0.0,29.0,60,33
2018-10-30 01:00:00,28.3,0.0,28.1,60,35
2018-10-30 02:00:00,31.0,0.0,28.1,60,35
2018-10-30 03:00:00,29.3,0.0,28.1,60,35
2018-10-30 04:00:00,28.8,0.0,26.9,60,36
2018-10-30 05:00:00,27.7,0.0,26.9,60,36
2018-10-30 06:00:00,30.2,0.0,26.9,60,36
2018-10-30 07:00:00,27.7,0.0,27.0,60,40
2018-10-30 08:00:00,27.6,0.0,27.0,60,40
2018-10-30 09:00:00,27.5,0.0,27.0,60,40
2018-10-30 10:00:00,25.9,0.0,30.4,60,44
2018-10-30 11:00:00,21.2,0.0,30.4,60,44
2018-10-30 12:00:00,20.8,0.0,30.4,60,44
2018-10-30 13:00:00,22.5,0.0,32.5,75,28
2018-10-30 14:00:00,22.9,0.0,32.5,75,28
2018-10-30 15:00:00,24.4,0.0,32.5,75,28
2018-10-30 16:00:00,18.2,0.0,32.8,60,21
2018-10-30 17:00:00,16.5,0.0,32.8,60,21
2018-10-30 18:00:00,17.6,0.0,32.8,60,21
2018-10-30 19:00:00,18.3,0.0,30.0,65,25
2018-10-30 20:00:00,20.3,0.0,30.0,65,25
2018-10-30 21:00:00,23.8,0.0,30.0,65,25
2018-10-30 22:00:00,28.7,0.0,28.9,60,39
2018-10-30 23:00:00,30.1,0.0,28.9,60,39
2018-10-31 00:00:00,29.1,0.0,28.9,60,39
2018-10-31 01:00:00,28.0,0.0,27.8,60,38
2018-10-31 02:00:00,26.1,0.0,27.8,60,38
2018-10-31 03:00:00,24.1,0.0,27.8,60,38
2018-10-31 04:00:00,26.8,0.0,26.0,60,53
2018-10-31 05:00:00,24.6,0.0,26.0,60,53
2018-10-31 06:00:00,23.5,0.0,26.0,60,53
2018-10-31 07:00:00,26.2,0.0,25.0,75,59
2018-10-31 08:00:00,29.2,0.0,25.0,75,59
2018-10-31 09:00:00,30.1,0.0,25.0,75,59
2018-10-31 10:00:00,31.6,0.0,28.4,70,57
2018-10-31 11:00:00,29.3,0.0,28.4,70,57
2018-10-31 12:00:00,27.8,0.0,28.4,70,57
2018-10-31 13:00:00,26.1,0.0,31.4,75,34
2018-10-31 14:00:00,24.0,0.0,31.4,75,34
2018-10-31 15:00:00,26.1,0.0,31.4,75,34
2018-10-31 16:00:00,25.5,0.0,31.5,65,27
2018-10-31 17:00:00,23.7,0.0,31.5,65,27
2018-10-31 18:00:00,24.6,0.0,31.5,65,27
2018-10-31 19:00:00,24.4,0.0,28.5,70,32
2018-10-31 20:00:00,26.0,0.0,28.5,70,32
2018-10-31 21:00:00,31.6,0.0,28.5,70,32
2018-10-31 22:00:00,35.5,0.0,27.5,65,42
2018-10-31 23:00:00,34.7,0.0,27.5,65,42
2018-11-01 00:00:00,35.3,0.0,27.5,65,42
2018-11-01 01:00:00,34.5,0.0,26.3,65,35
2018-11-01 02:00:00,33.0,0.0,26.3,65,35
2018-11-01 03:00:00,34.1,0.0,26.3,65,35
2018-11-01 04:00:00,33.9,0.0,25.0,65,31
2018-11-01 05:00:00,34.2,0.0,25.0,65,31
2018-11-01 06:00:00,35.1,0.0,25.0,65,31
2018-11-01 07:00:00,35.9,0.0,24.8,70,25
2018-11-01 08:00:00,37.7,0.0,24.8,70,25
2018-11-01 09:00:00,37.8,0.0,24.8,70,25
2018-11-01 10:00:00,41.1,0.0,28.2,55,26
2018-11-01 11:00:00,42.0,0.0,28.2,55,26
2018-11-01 12:00:00,37.5,0.0,28.2,55,26
2018-11-01 13:00:00,29.8,0.0,30.4,55,19
2018-11-01 14:00:00,28.7,0.0,30.4,55,19
2018-11-01 15:00:00,25.5,0.0,30.4,55,19
2018-11-01 16:00:00,25.6,0.0,30.7,60,21
2018-11-01 17:00:00,25.2,0.0,30.7,60,21
2018-11-01 18:00:00,22.2,0.0,30.7,60,21
2018-11-01 19:00:00,24.6,0.0,27.4,70,23
2018-11-01 20:00:00,26.4,0.0,27.4,70,23
2018-11-01 21:00:00,30.6,0.0,27.4,70,23
2018-11-01 22:00:00,34.7,0.0,26.2,65,28
2018-11-01 23:00:00,36.7,0.0,26.2,65,28
2018-11-02 00:00:00,41.3,0.0,26.2,65,28
2018-11-02 01:00:00,43.1,0.0,25.2,65,20
2018-11-02 02:00:00,41.4,0.0,25.2,65,20
2018-11-02 03:00:00,40.2,0.0,25.2,65,20
2018-11-02 04:00:00,39.1,0.0,23.6,65,20
2018-11-02 05:00:00,40.7,0.0,23.6,65,20
2018-11-02 06:00:00,39.5,0.0,23.6,65,20
2018-11-02 07:00:00,39.7,0.0,23.3,85,12
2018-11-02 08:00:00,40.4,0.0,23.3,85,12
2018-11-02 09:00:00,44.5,0.0,23.3,85,12
2018-11-02 10:00:00,48.9,0.0,27.9,60,14
2018-11-02 11:00:00,46.0,0.0,27.9,60,14
2018-11-02 12:00:00,45.5,0.0,27.9,60,14
2018-11-02 13:00:00,34.2,0.0,31.3,60,7
2018-11-02 14:00:00,33.2,0.0,31.3,60,7
2018-11-02 15:00:00,32.3,0.0,31.3,60,7
2018-11-02 16:00:00,32.0,0.0,31.5,65,10
2018-11-02 17:00:00,30.2,0.0,31.5,65,10
2018-11-02 18:00:00,32.1,0.0,31.5,65,10
2018-11-02 19:00:00,34.2,0.0,28.1,95,11
2018-11-02 20:00:00,33.0,0.0,28.1,95,11
2018-11-02 21:00:00,34.2,0.0,28.1,95,11
2018-11-02 22:00:00,40.3,0.0,26.1,95,13
2018-11-02 23:00:00,41.6,0.0,26.1,95,13
2018-11-03 00:00:00,41.4,0.0,26.1,95,13
2018-11-03 01:00:00,44.2,0.0,25.0,95,12
2018-11-03 02:00:00,49.2,0.0,25.0,95,12
2018-11-03 03:00:00,51.5,0.0,25.0,95,12
2018-11-03 04:00:00,51.0,0.0,23.5,90,13
2018-11-03 05:00:00,46.2,0.0,23.5,90,13
2018-11-03 06:00:00,38.8,0.0,23.5,90,13
2018-11-03 07:00:00,38.8,0.0,23.4,80,12
2018-11-03 08:00:00,44.1,0.0,23.4,80,12
2018-11-03 09:00:00,48.9,0.0,23.4,80,12
2018-11-03 10:00:00,52.8,0.0,27.9,75,12
2018-11-03 11:00:00,51.1,0.0,27.9,75,12
2018-11-03 12:00:00,49.2,0.0,27.9,75,12
2018-11-03 13:00:00,48.0,0.0,31.7,55,10
2018-11-03 14:00:00,44.3,0.0,31.7,55,10
2018-11-03 15:00:00,40.5,0.0,31.7,55,10
2018-11-03 16:00:00,35.8,0.0,32.1,60,10
2018-11-03 17:00:00,34.1,0.0,32.1,60,10
2018-11-03 18:00:00,34.7,0.0,32.1,60,10
2018-11-03 19:00:00,35.4,0.0,29.1,75,9
2018-11-03 20:00:00,33.6,0.0,29.1,75,9
2018-11-03 21:00:00,36.0,0.0,29.1,75,9
2018-11-03 22:00:00,46.4,0.0,27.5,80,12
2018-11-03 23:00:00,47.7,0.0,27.5,80,12
2018-11-04 00:00:00,51.5,0.0,27.5,80,12
2018-11-04 01:00:00,50.1,0.0,26.2,85,10
2018-11-04 02:00:00,50.6,0.0,26.2,85,10
2018-11-04 03:00:00,47.3,0.0,26.2,85,10
2018-11-04 04:00:00,47.3,0.0,24.9,80,11
2018-11-04 05:00:00,53.1,0.0,24.9,80,11
2018-11-04 06:00:00,47.2,0.0,24.9,80,11
2018-11-04 07:00:00,44.4,0.0,25.3,90,11
2018-11-04 08:00:00,47.4,0.0,25.3,90,11
2018-11-04 09:00:00,50.3,0.0,25.3,90,11
2018-11-04 10:00:00,51.9,0.0,29.5,80,13
2018-11-04 11:00:00,51.8,0.0,29.5,80,13
2018-11-04 12:00:00,51.9,0.0,29.5,80,13
2018-11-04 13:00:00,46.5,0.0,33.2,55,11
2018-11-04 14:00:00,41.3,0.0,33.2,55,11
2018-11-04 15:00:00,35.6,0.0,33.2,55,11
2018-11-04 16:00:00,31.8,0.0,33.0,55,9
